130;5.207209001099456E-4
131;3.259093690246032E-5
132;1.5843589121546008E-4
133;1.8777256243193385E-4
134;1.3391102384611533E-4
135;9.814927922798243E-4
136;0.0014271316484359517
137;1.6373315568956616E-4
138;3.900285858241414E-4
139;1.2067812426114811E-4
140;2.632438153931512E-4
141;3.436830228184308E-4
142;6.858858997662596E-5
143;0.0014053697731944176
144;8.132356065108926E-6
145;6.975190991684824E-5
146;6.6003676233121786E-6
147;2.526960395952689E-5
148;5.099492500136075E-6
149;9.532244351196218E-6
150;3.288940435290119E-6
151;1.976831534416637E-6
152;1.976831534416637E-6
153;8.174479963245114E-6
154;9.11785864454992E-5
155;1.6759215794467073E-4
156;7.613364865495571E-5
157;2.280254086809333E-6
158;1.5660985070238178E-5
159;7.734954867398675E-5
160;1.976831534416637E-6
161;1.4446210081356378E-5
162;1.976831534416637E-6
163;1.4424804801625475E-5
164;5.746648051884074E-5
165;3.4509072586052955E-4
166;3.463942544851387E-5
167;7.176376646615866E-5
168;4.339679505044442E-5
169;4.965298983300697E-4
170;3.055802990128863E-6
171;1.976831534416637E-6
172;2.317180093861562E-4
173;1.976831534416637E-6
174;2.274488804263496E-6
175;2.8025594280823208E-5
176;3.0806795329162972E-6
177;1.976831534416637E-6
178;1.3619896099593098E-5
179;1.976831534416637E-6
180;2.4985543180417958E-5
181;5.5854205512260846E-6
182;1.976831534416637E-6
183;3.6302783870114793E-6
184;3.615284738739034E-6
185;5.704610340337475E-5
186;8.602839859305887E-6
187;4.091070158064095E-4
188;3.264712969369993E-5
189;1.1515003544503027E-5
190;4.168388123392469E-6
191;9.867589288818934E-5
192;4.5957943708035905E-5
193;1.41940299145522E-4
194;7.621441279701708E-6
195;3.172805625826157E-4
196;3.657138338670778E-6
197;1.0398842930115835E-5
198;1.989198143560721E-4
199;2.5856634029177363E-5
200;1.3482858387604815E-5
201;1.2579806405999262E-5
202;6.082208833354259E-6
203;6.284780066009712E-5
204;1.976831534416637E-6
205;9.897961625121222E-6
206;8.110272879679783E-6
207;1.0968211926910566E-5
208;6.510824672664205E-5
209;5.953268883338626E-6
210;4.818838176646521E-4
211;4.467079421315791E-5
212;3.382342167291649E-5
213;2.1340070215449634E-5
214;1.0493547738762676E-5
215;8.541370382141704E-5
216;4.3544749284060275E-5
217;8.533521799112948E-5
218;1.976831534416637E-6
219;4.6048973786146E-6
220;2.8169849365437078E-6
221;1.2468175401754802E-5
222;1.405512876225394E-4
223;2.3853213238577952E-4
224;1.526888587269534E-5
225;3.5153275166787063E-4
226;4.737070153767794E-6
227;3.6963480166279396E-6
228;1.2961504647267362E-5
229;2.7009107752970644E-5
230;1.976831534416637E-6
231;3.571411773629477E-6
232;3.305624009081566E-5
233;3.467517746220187E-4
234;4.887613898807763E-5
235;2.353417390057461E-4
236;1.3660078831858366E-4
237;1.7218724387216963E-4
238;1.0301491359573394E-4
239;6.961383012774366E-5
240;3.5503250695151535E-6
241;4.752582322584848E-5
242;3.81983757679517E-5
243;3.1569668061523604E-5
244;1.3227813193368075E-5
245;2.6705502173995515E-5
246;6.98022393577847E-6
247;6.654898490997524E-6
248;2.1664183462807972E-5
249;1.456508701121338E-4
250;3.0437777477346226E-5
251;2.2343695569622177E-5
252;1.5950957858968125E-5
253;1.976831534416637E-6
254;6.845072367278676E-5
255;1.4603923289949682E-5
256;2.17576983582475E-6
257;3.465838296797076E-5
258;1.976831534416637E-6
259;1.976831534416637E-6
260;3.202848981569217E-6
261;4.687595978523516E-5
262;3.0443204250003715E-6
263;3.7166288197370806E-6
264;5.611392479490912E-6
265;2.2911241692625614E-6
266;7.4261208899435725E-6
267;1.6779991083567387E-5
268;2.6463291791193843E-6
269;4.9280486933920305E-5
270;5.1814221997076974E-5
271;1.976831534416637E-6
272;2.2844328181866182E-6
273;1.662410598177708E-5
274;5.561630295524901E-6
275;1.976831534416637E-6
276;4.720039716448947E-6
277;9.32639128358916E-5
278;1.976831534416637E-6
279;8.84778825528644E-5
280;5.444446599339089E-6
281;1.3395551068804608E-4
282;1.6995547749691162E-4
283;7.646511844682443E-5
284;4.461124650008538E-6
285;1.4821415832971529E-5
286;1.1727579999113505E-4
287;5.109233211389396E-5
288;3.424003306220867E-5
289;2.8590003926295705E-4
290;3.1437002451517475E-5
291;3.874544787336978E-5
292;2.6992282223184713E-6
293;3.6214275698485806E-5
294;3.183628457077988E-5
295;5.557620072015554E-4
296;2.8902871795489994E-4
297;1.4560682319491236E-4
298;4.5575416368595E-6
299;2.595935036612631E-4
300;1.0006816423174903E-4
301;8.706355461267707E-4
302;6.97224942650937E-5
303;8.013442551648221E-5
304;3.2575001301305087E-6
305;1.0197407160429054E-5
306;9.435987687044879E-5
307;1.2619837321786517E-4
308;5.364127402268561E-6
309;5.602918699991707E-6
310;1.2174382665030717E-4
311;5.262625657675315E-5
312;4.0923418144457434E-4
313;1.4875351598382655E-5
314;3.3223343858504025E-5
315;2.1127513726057956E-4
316;2.931002070751847E-5
317;2.0145479854624305E-5
318;1.958368060644664E-4
319;2.7911383070210644E-4
320;2.582687193773731E-4
321;1.3053947369490663E-5
322;1.7400374540566495E-5
323;6.690106558570446E-5
324;4.6279929466277404E-5
325;8.852801660313781E-5
326;1.4834319254610607E-4
327;7.312214322403941E-5
328;8.89175870263116E-6
329;6.510735435616965E-4
330;1.143828530621279E-4
331;1.118859046074548E-4
332;3.843752858940122E-5
333;3.649352507551023E-4
334;7.354399230010567E-5
335;1.8794361149364883E-4
336;3.657356288880862E-5
337;7.379414836234786E-6
338;1.3079437990093512E-5
339;6.24498461875944E-5
340;2.4087723087325621E-4
341;8.903540763014585E-6
342;1.108536140862253E-4
343;5.991978339770804E-5
344;3.9436686089515434E-5
345;1.8243003545876066E-4
346;4.026163651676973E-5
347;4.199091712355202E-6
348;3.249475293117845E-5
349;2.0482475994115226E-4
350;2.1028037080323092E-4
351;2.3003841976399483E-5
352;3.6730004865529734E-5
353;8.331596895771446E-5
354;2.089281869356247E-4
355;1.3843547753786457E-5
356;3.681967735354812E-5
357;1.2840218538899176E-4
358;5.4340371807398724E-5
359;7.343596792825972E-5
360;2.0457147944941668E-4
361;1.7640878809698573E-5
362;4.37095869190759E-5
363;5.080913365575934E-5
364;6.95171814421099E-5
365;1.3111678272807373E-4
366;9.77553599313199E-5
367;1.1733690500184944E-4
368;3.609152224896969E-4
369;3.103832345549818E-4
370;2.3321296987413993E-4
371;2.993529931084526E-5
372;6.987579425037039E-5
373;3.8498812135994525E-5
374;4.2546487795049927E-4
375;2.7839036553247093E-4
376;1.601659378987806E-4
377;7.646120536671723E-5
378;1.062779108993926E-4
379;1.4205542535631077E-5
380;2.7421593896637568E-5
381;6.143170003492035E-4
382;3.293393591741092E-4
383;2.6730535552709265E-4
384;1.0244157084030514E-4
385;4.401751538098372E-4
386;1.4205892487616884E-4
387;6.023522011820361E-5
388;7.119374633888468E-4
389;8.984019741463297E-5
390;2.668202474350135E-4
391;4.2959102878575294E-5
392;2.1771881467439637E-5
393;3.263759254236407E-5
394;3.286370852699062E-4
395;6.506314269343208E-4
396;4.645504214627788E-5
397;3.213990589293053E-5
398;6.546886237624497E-4
399;5.744244368626944E-5
400;1.717620136774018E-4
401;0.0010400472629181318
402;3.792911652069234E-4
403;1.4474665630382442E-4
404;1.1351112806609993E-4
405;1.4190535501841528E-4
406;4.810947159801517E-5
407;1.8408114975890298E-4
408;2.950530220010187E-4
409;2.510817660191363E-4
410;2.599281675486034E-4
411;2.562404989513713E-4
412;1.6883875276141056E-5
413;2.2668988174704785E-4
414;2.2790588623076302E-4
415;2.3295151127015787E-4
416;5.67278252153766E-5
417;1.1499480876304578E-4
418;7.551729118646655E-4
419;9.260979667226439E-5
420;3.136582917771801E-4
421;3.4828056676230605E-4
422;9.943302179148503E-5
423;1.989257086460625E-5
424;4.949775740830559E-5
425;3.995380141219787E-5
426;3.935325253229574E-4
427;2.649356782448499E-4
428;1.6148769756645215E-4
429;3.687688158363128E-4
430;8.440603797570462E-6
431;4.5273141503451733E-4
432;2.4266361293132319E-4
433;6.980538227187809E-4
434;1.2405961148218678E-4
435;2.9226783376419442E-5
436;2.2037791729864924E-4
437;9.212460414884666E-5
438;4.162447865751423E-4
439;9.245057960813237E-5
440;3.551898182370929E-4
441;9.457629657874835E-5
442;1.6376936378938785E-4
443;4.564986952652596E-4
444;6.970035541493113E-5
445;1.6896719577034507E-4
446;3.7607605267781625E-4
447;3.949610808126975E-4
448;4.8532110328757925E-5
449;5.215383327594866E-4
450;8.796234582804575E-5
451;1.4229478581695513E-4
452;2.517879496853953E-4
453;3.4588892011941613E-4
454;7.240353177957364E-5
455;3.4627648638821906E-5
456;4.801024075392925E-5
457;7.0295357422976665E-6
458;2.6131376326855962E-6
459;1.8347825482217594E-5
460;1.0374789874125765E-5
461;3.41438827978708E-6
462;1.976831534416637E-6
463;7.227790297710829E-6
464;1.976831534416637E-6
465;1.976831534416637E-6
466;3.160300212663069E-5
467;2.183662549802306E-6
468;4.017502318036854E-6
469;1.0871136378674722E-5
470;9.612395090408942E-6
471;3.7446323879786216E-6
472;1.976831534416637E-6
473;2.1830004394258333E-5
474;1.976831534416637E-6
475;2.6005490032215353E-5
476;1.976831534416637E-6
477;1.976831534416637E-6
478;5.71815724151009E-6
479;2.281149714356547E-6
480;2.6850263466967263E-6
481;3.321568373633949E-5
482;2.5810090505426868E-6
483;8.201264647931143E-6
484;6.953008143400581E-6
485;3.0862519161909355E-5
486;3.530039806584861E-6
487;1.0580032142429716E-5
488;5.352454361609026E-6
489;1.976831534416637E-6
490;9.641829763781842E-6
491;1.976831534416637E-6
492;6.144748623986292E-5
493;9.111418824822176E-6
494;3.657138338670778E-6
495;1.976831534416637E-6
496;2.702711412678964E-6
497;8.55990256053477E-6
498;1.976831534416637E-6
499;1.3216269874023118E-5
500;1.4602013045032767E-5
501;1.976831534416637E-6
502;5.094412993305412E-6
503;6.054029478391665E-6
504;1.976831534416637E-6
505;6.7511191058054595E-6
506;1.976831534416637E-6
507;1.976831534416637E-6
508;9.890203780511416E-5
509;1.976831534416637E-6
510;7.582528375210241E-6
511;4.3213122091252586E-6
512;1.3865767365914195E-5
513;6.489440110540177E-6
514;2.5454044007079065E-5
515;1.6696080013708462E-5
516;1.1205330830710122E-4
517;4.785954656941899E-6
518;1.3695316994594597E-5
519;3.142204848486102E-5
520;1.976831534416637E-6
521;3.657138338670778E-6
522;2.925288532813421E-6
523;2.0491592184049794E-5
524;2.794452805184712E-6
525;5.618576172456046E-6
526;2.0019786452602632E-5
527;4.463326787308045E-6
528;3.5282917565532365E-6
529;3.747129833214922E-5
530;3.186365586458013E-5
531;4.09998249694944E-6
532;9.34012033879315E-6
533;2.1591035746216437E-6
534;2.5907985681221076E-4
535;5.3214916074553E-6
536;1.3569511534735968E-5
537;1.586007463405045E-5
538;1.976831534416637E-6
539;2.992574163780965E-5
540;5.112722516863877E-5
541;6.653248479798596E-5
542;1.976831534416637E-6
543;2.0905946016655563E-5
544;8.106352249075018E-5
545;1.5658313654862418E-4
546;7.726234702503856E-4
547;2.1950202140669301E-4
548;2.3254886844942908E-4
549;6.270220921755779E-4
550;9.214743054914066E-4
551;5.366600273620502E-4
552;1.5861061537929727E-4
553;1.1688798689920676E-4
554;1.0158675547579186E-4
555;4.742687632039111E-4
556;2.7561303280241125E-4
557;2.3517649847170212E-4
558;1.501844695666875E-4
559;1.482965872263008E-4
560;6.648434442899301E-5
561;2.1823195142326026E-5
562;3.750946880780057E-5
563;6.099295028669142E-4
564;9.299036521571528E-5
565;1.880893209159684E-4
566;4.721887518065137E-5
567;9.342623741218317E-6
568;7.346847500280003E-6
569;2.793217358102249E-5
570;4.2553394783974985E-5
571;1.0676854288785768E-5
572;5.812178956114665E-6
573;2.5959760978606453E-5
574;1.976831534416637E-6
575;9.198390836517177E-5
576;3.589396876037977E-4
577;1.976831534416637E-6
578;2.1307139135614166E-6
579;1.0377639574807281E-4
580;1.976831534416637E-6
581;7.30308196436022E-5
582;6.985034887937557E-5
583;7.017751947179061E-6
584;6.79880777130851E-5
585;1.976831534416637E-6
586;4.676397124859426E-4
587;3.9329811572959216E-6
588;3.518125349875978E-4
589;1.2604979874395038E-5
590;1.7438201962522885E-4
591;9.659404632428424E-6
592;5.012631280207519E-5
593;4.58723905279745E-6
594;3.0258758444516264E-5
595;4.5950121661792325E-6
596;2.75226013702572E-5
597;1.5630518486514438E-4
598;3.381359576993672E-5
599;5.288806149536596E-5
600;3.237765266996439E-5
601;1.631261738334598E-5
602;7.543858605308491E-6
603;4.563378668576713E-6
604;2.3649158154070762E-5
605;2.9281221519703723E-6
606;8.095200746089644E-5
607;4.0199341045169494E-5
608;5.112979715409348E-6
609;9.821702351158997E-5
610;5.2376947868723935E-5
611;3.997112172258496E-5
612;2.231983625229641E-5
613;1.4125889662834594E-5
614;1.5032648777369697E-5
615;2.6376557868221053E-5
616;2.3992267283419562E-5
617;6.771975705338953E-5
618;5.431492668888585E-5
619;4.870514134440447E-6
620;1.1176846308245416E-4
621;9.047245031967484E-6
622;7.654353543424334E-6
623;6.0469274824246405E-6
624;8.569476683082383E-5
625;1.036683181424071E-4
626;3.1504177204487665E-5
627;4.198805179799188E-5
628;2.7235435406972215E-5
629;1.187741108019133E-4
630;4.466682324018429E-5
631;1.6072213500302413E-5
632;8.24551890847936E-5
633;5.598531921838208E-6
634;3.301405214694646E-4
635;4.967120875267339E-5
636;5.08722200835494E-5
637;2.4072343171568187E-4
638;7.810535462737055E-6
639;4.841571120256101E-4
640;1.462386779897507E-4
641;1.746052150182763E-5
642;3.178883149417234E-5
643;6.750705034023395E-5
644;1.282992895148543E-4
645;2.8699201836685683E-4
646;7.774982864443428E-5
647;5.6515091555160565E-5
648;1.976831534416637E-6
649;1.4580320374386945E-4
650;1.6906150006086695E-4
651;2.107585986070529E-5
652;1.0613245218474242E-4
653;9.239486498137453E-5
654;5.836636202597071E-5
655;3.0280029424956085E-5
656;6.862780955201702E-5
657;1.998629283337415E-5
658;2.5301916775124505E-5
659;5.723259715317662E-5
660;3.790484876505745E-5
661;1.0895653160279453E-4
662;2.163059488569946E-5
663;5.801171659526746E-4
664;3.6120545970470645E-4
665;2.0419448749295374E-4
666;1.1514442191805255E-5
667;3.8519558163754326E-5
668;1.5627440423446585E-5
669;9.780293365221721E-5
670;2.592719768282393E-5
671;3.010399545823291E-5
672;2.5828321963792203E-5
673;3.126793654476745E-5
674;2.3517314073111765E-5
675;5.2242610489989906E-5
676;7.659884536840534E-5
677;1.6547073233669084E-5
678;9.917370234904999E-5
679;4.262891529081991E-5
680;1.0098214647768854E-4
681;3.3777946367358793E-4
682;7.544314926559262E-5
683;1.5079821640252332E-4
684;2.6129824630746675E-4
685;2.2999588761760825E-4
686;2.729707019925357E-4
687;1.7114707338370126E-5
688;5.401038084661006E-5
689;3.9721185070196505E-4
690;3.0021017841259302E-6
691;3.495830675645012E-5
692;4.322654289571158E-5
693;1.2800169238280288E-4
694;6.11331713548784E-5
695;3.5567254201290366E-6
696;2.2843869244258843E-4
697;3.373200976118522E-4
698;8.480301784982863E-6
699;2.528661019440013E-4
700;5.3220197072947285E-5
701;5.725835790597868E-5
702;1.0615734420132366E-4
703;5.684142261254163E-5
704;9.948613170108742E-5
705;7.553919693506104E-5
706;1.976831534416637E-6
707;7.258011116665337E-5
708;1.4475786572129432E-5
709;4.7456873107643396E-5
710;5.869582063155411E-6
711;1.7669716450429565E-5
712;1.2115474627233032E-4
713;2.5746819509761684E-5
714;4.317148891594199E-6
715;6.326860049924259E-4
716;1.1510836955495E-4
717;8.284902445200021E-4
718;6.895182058287145E-5
719;3.201833514702085E-4
720;1.1743162104354616E-4
721;1.7166004355104934E-4
722;5.356764855934867E-4
723;4.751966252998331E-4
724;2.472312363374292E-4
725;0.001075374776797992
726;9.016619740655333E-4
727;1.3699214743490666E-4
728;3.46197995810102E-4
729;2.704087528148004E-4
730;3.078008497218885E-4
731;5.69582879983961E-5
732;7.698766560712763E-5
733;4.3112219414546835E-4
734;1.3203850290703241E-5
735;7.957179490615911E-4
736;2.6917777136748227E-5
737;0.0022638066985309624
738;7.303938803797493E-4
739;1.0935620905313692E-5
740;1.976831534416637E-6
741;1.976831534416637E-6
742;1.0003116025971448E-5
743;1.310499654287088E-5
744;9.88729762677787E-6
745;2.3833032934356645E-4
746;1.3470274788157603E-4
747;1.7189938293066715E-5
748;5.422302059033045E-5
749;3.502056237831331E-5
750;1.7741328416956328E-5
751;2.64857129346218E-4
752;3.657138338670778E-6
753;4.776018278760302E-6
754;7.145604680597521E-6
755;9.580185368287292E-6
756;3.657138338670778E-6
757;1.1065024507661674E-5
758;6.4781367374227775E-6
759;1.716926752189537E-5
760;2.749549715137434E-6
761;4.901533852077821E-6
762;2.2539239903528015E-5
763;2.557561309963926E-4
764;3.955166351118375E-6
765;1.3604658416295544E-4
766;2.64268140780312E-4
767;1.5661759711138177E-5
768;5.580190529442596E-5
769;1.434113662389842E-4
770;7.934402122357093E-5
771;7.163449549160586E-5
772;2.481667029212866E-6
773;1.311706244907837E-4
774;5.907218211900329E-6
775;4.4894288919086817E-5
776;5.045950675519156E-4
777;4.286782351085215E-5
778;4.228060487004779E-5
779;2.1400274797274806E-4
780;6.900914399326641E-4
781;5.212634423661265E-5
782;1.96600258409613E-4
783;2.7943332486852785E-4
784;7.579126147923187E-5
785;2.2522269224162507E-5
786;2.8684381979720576E-4
787;1.0303013597832773E-4
788;7.255618658168576E-5
789;2.8735984808287053E-4
790;0.0014136387368907657
791;6.868148930604551E-4
792;1.0726589025172699E-4
793;4.708400866567948E-4
794;1.140826469759891E-4
795;5.334759193323808E-5
796;2.6055187732769285E-5
797;8.890074311479385E-6
798;1.976831534416637E-6
799;1.2471191417742976E-5
800;1.976831534416637E-6
801;7.084544273971837E-6
802;1.5967345321100037E-4
803;3.234809911157288E-6
804;3.455786692085294E-5
805;4.510960148037958E-5
806;1.976831534416637E-6
807;5.33744514292492E-6
808;5.355717309925689E-5
809;6.0033435191685195E-6
810;1.976831534416637E-6
811;5.239753392609391E-6
812;3.742782589672583E-5
813;1.4133001430157996E-5
814;2.411005667850188E-5
815;1.8213987467544392E-5
816;7.73200400013521E-6
817;1.36286851535537E-5
818;8.62236177015156E-5
819;5.462570061476938E-6
820;1.1113793797645603E-5
821;1.951030790046238E-5
822;4.445403555933816E-5
823;7.71223645456927E-6
824;1.2318873788530108E-4
825;2.4529674800954567E-5
826;1.3607816669399987E-4
827;4.397566334616791E-5
828;1.0802657512091034E-4
829;4.627991660660883E-5
830;6.003859346569765E-5
831;4.548744148295686E-5
832;3.0432867879745185E-5
833;1.4932400768593972E-5
834;2.675874548035367E-6
835;3.46944786544725E-6
836;1.4058473886704654E-5
837;8.778278271679084E-5
838;1.9008982373991756E-5
839;4.910917232827812E-5
840;3.0503300452302956E-5
841;5.755716347645557E-6
842;1.976831534416637E-6
843;7.912224801962143E-4
844;4.5038930751278774E-4
845;1.9860421084998633E-4
846;2.460409861479649E-4
847;1.860878186854418E-4
848;5.075773694998346E-4
849;0.0010684959407483599
850;5.322978340830412E-4
851;1.8478833128385248E-4
852;2.1971109470324233E-4
853;2.555200555293456E-4
854;4.712636580695088E-4
855;1.976831534416637E-6
856;2.6505798311731677E-6
857;3.7525023625492796E-6
858;4.711287011310037E-5
859;3.979559769861744E-6
860;5.250219453289644E-4
861;1.976831534416637E-6
862;1.0904134119471625E-4
863;3.8551861638223676E-4
864;9.434801948996557E-6
865;3.830090879969412E-6
866;1.976831534416637E-6
867;9.298321628221497E-6
868;1.976831534416637E-6
869;3.0789516748091493E-6
870;2.5946027039203486E-5
871;1.0746583123426825E-5
872;2.9073979879209255E-5
873;1.2316044194168814E-4
874;6.347354035736444E-5
875;1.976831534416637E-6
876;1.2716262847574703E-5
877;2.1123370733020683E-6
878;1.0267352484717956E-5
879;4.326416594129176E-4
880;1.976831534416637E-6
881;2.0601054421859016E-5
882;4.793557656651732E-6
883;4.372956429971292E-4
884;3.9960372708340075E-6
885;6.446786391118943E-6
886;8.723449886124274E-6
887;2.5048749421760348E-5
888;3.1831235477987064E-4
889;1.976831534416637E-6
890;5.2154798459819125E-5
891;7.009064672430599E-6
892;1.976831534416637E-6
893;8.069657822991068E-6
894;1.976831534416637E-6
895;1.976831534416637E-6
896;4.191089335618825E-5
897;1.976831534416637E-6
898;4.20396073117813E-5
899;2.794181633159237E-6
900;5.036408897923272E-6
901;8.139793376099243E-6
902;4.7665988777505225E-5
903;8.098934339673078E-6
904;6.537705325136213E-6
905;4.502891131149541E-6
906;2.243598195219807E-5
907;1.4665047784817259E-5
908;3.521421189201732E-5
909;1.0905182905128496E-4
910;2.7946879967111734E-5
911;6.378008236526481E-5
912;3.968474179412578E-5
913;2.2270839612467084E-4
914;1.976831534416637E-6
915;3.533949069989306E-6
916;1.8532888346274603E-4
917;1.9572004783252944E-4
918;9.578162060513779E-4
919;2.806178981785063E-5
920;4.619756044937434E-5
921;1.976831534416637E-6
922;1.976831534416637E-6
923;4.3287820543357633E-4
924;1.0573751065180711E-5
925;1.192874936525086E-4
926;6.717725674047137E-5
927;1.2193486884191523E-4
928;1.976831534416637E-6
929;4.948720908556779E-6
930;1.5684398631486451E-4
931;1.0072987645279871E-5
932;1.1435453879419101E-4
933;3.1908579763687277E-6
934;2.156555269696867E-5
935;1.976831534416637E-6
936;2.904420082785909E-6
937;1.976831534416637E-6
938;9.149202450492683E-5
939;1.976831534416637E-6
940;4.129095097768487E-6
941;2.478107800121179E-6
942;9.275718966173775E-5
943;3.271162900597008E-5
944;3.065093185012057E-5
945;1.6011929658799727E-5
946;4.147548862433301E-5
947;4.427492957000861E-5
948;2.8218006145534006E-6
949;4.939298841255795E-6
950;4.765626236312885E-6
951;4.1149405267332106E-5
952;9.058563366772189E-5
953;5.6188151495656994E-5
954;1.0462894902592264E-4
955;1.1827143637755752E-4
956;3.743830888276954E-5
957;1.1807855870484427E-4
958;1.976831534416637E-6
959;1.976831534416637E-6
960;1.115660034834661E-5
961;5.008070682722873E-5
962;2.7827356948153757E-6
963;2.0783167430171778E-6
964;8.421668953832096E-6
965;3.7781847372210536E-4
966;4.015335614857593E-5
967;2.971333277378387E-6
968;5.590873647367122E-6
969;2.2380418356696E-4
970;5.386562005310787E-5
971;9.449642074516532E-5
972;2.0982334467647309E-4
973;3.6554039678599265E-4
974;7.558851074858815E-5
975;4.0617939078658734E-4
976;2.0724701755127226E-4
977;4.338238561014576E-6
978;1.805040345735899E-5
979;1.72083662987765E-4
980;1.0376128343607749E-4
981;1.1778071202005832E-4
982;6.428421021476081E-5
983;2.0111311509249106E-4
984;3.297072401624847E-5
985;8.975823756204515E-5
986;6.0854816315725665E-5
987;8.909076917328908E-5
988;8.539050260195122E-5
989;1.9751036599900104E-4
990;2.190055373600299E-5
991;8.84882922261909E-5
992;2.848538917488137E-5
993;4.238964813666029E-4
994;2.214281533967678E-4
995;4.940163187870281E-5
996;1.4327502836408346E-4
997;2.823455935902218E-4
998;1.7628720485065506E-4
999;4.301286283618849E-4
1000;2.823391447134684E-5
1001;4.274899586060439E-5
1002;1.572067110993726E-4
1003;1.0576513732707946E-4
1004;2.1853683308207503E-4
1005;1.4988190745680874E-4
1006;9.805529083413069E-5
1007;3.261796105400784E-5
1008;1.5503506344920992E-4
1009;8.462486314411973E-5
1010;1.745542029959953E-5
1011;1.7272731043991378E-4
1012;5.569872926296744E-5
1013;1.5988494508016937E-4
1014;3.9896209579306027E-4
1015;1.2870879349132338E-4
1016;1.8021097163346312E-4
1017;4.116937249491802E-5
1018;1.2657767617478414E-4
1019;4.05225037939498E-5
1020;4.221250724772031E-4
1021;1.1039291925522758E-4
1022;7.928364718660458E-5
1023;4.0430850347125257E-4
1024;4.440346830160171E-4
1025;1.2590543994054138E-4
1026;5.385317948126875E-5
1027;1.615823794495739E-4
1028;1.456750335311141E-4
1029;8.796025940252967E-4
1030;1.0329372117965086E-4
1031;8.396578263886082E-5
1032;1.121207946499932E-4
1033;1.0714971040337198E-4
1034;2.732998457716263E-6
1035;1.2724228042393742E-4
1036;1.7390044890890893E-4
1037;2.2157514511543378E-4
1038;3.897398588524048E-6
1039;2.06643586741873E-6
1040;5.178821264245267E-6
1041;1.976831534416637E-6
1042;4.892345560862924E-6
1043;2.165619298654399E-6
1044;3.920067651422997E-5
